"","Comparison","Z","P.unadj","P.adj","subtype","sig","sig.adjust"
"1545","Chromatin other - Protein stability and degradation",1.75403338395124,0.0794247869866716,0.310968233795274,"MSI",".",""
"1546","Cytoskeleton - Protein stability and degradation",1.55591438235444,0.119728452906451,0.400830037991163,"MSI","",""
"1547","DNA replication - Protein stability and degradation",-1.14998301790721,0.25015086580025,0.550331904760549,"MSI","",""
"1548","EGFR signaling - Protein stability and degradation",3.03515106394353,0.00240415236245799,0.0427199381329074,"MSI","**","*"
"1549","ERK MAPK signaling - Protein stability and degradation",0.160822856215721,0.872232922899059,0.96404691478317,"MSI","",""
"1550","Genome integrity - Protein stability and degradation",0.734663279967451,0.462544588795294,0.698351634063483,"MSI","",""
"1551","Hormone-related - Protein stability and degradation",2.00867683032778,0.0445714174436478,0.22382603107571,"MSI","*",""
"1552","IGF1R signaling - Protein stability and degradation",2.11018626120338,0.0348423154494811,0.206373714585388,"MSI","*",""
"1553","Metabolism - Protein stability and degradation",1.80088267546628,0.0717213741701242,0.285648921263771,"MSI",".",""
"1554","Mitosis - Protein stability and degradation",1.18483673177342,0.236082006408294,0.529465470682678,"MSI","",""
"1555","Other - Protein stability and degradation",-0.727938907102624,0.46665098493844,0.69997647740766,"MSI","",""
"1556","Other, kinases - Protein stability and degradation",1.9550747844321,0.050574243997989,0.238421435990519,"MSI",".",""
"1557","PI3K/MTOR signaling - Protein stability and degradation",1.31541917136052,0.188369065878474,0.494468797930995,"MSI","",""
"1558","ABL signaling - RTK signaling",-0.285716962934555,0.775094911516936,0.937418453195875,"MSI","",""
"1559","Apoptosis regulation - RTK signaling",-1.05247948509396,0.292579617892313,0.572761794348511,"MSI","",""
"1560","Cell cycle - RTK signaling",-0.43829664386804,0.661171258495614,0.85324335593568,"MSI","",""
"1561","Chromatin histone acetylation - RTK signaling",-0.229985984841225,0.818102660313164,0.949656856946437,"MSI","",""
"1562","Chromatin histone methylation - RTK signaling",0.701305272657543,0.483112523920136,0.701880459280198,"MSI","",""
"1563","Chromatin other - RTK signaling",0.612219399972876,0.54039260781878,0.738643150332179,"MSI","",""
"1564","Cytoskeleton - RTK signaling",0.779228080730604,0.435845371385165,0.67570658248304,"MSI","",""
"1565","DNA replication - RTK signaling",-2.33768701721894,0.0194034901477513,0.160078793718948,"MSI","*",""
"1566","EGFR signaling - RTK signaling",1.5398414162061,0.123599013748491,0.407876745370019,"MSI","",""
"1567","ERK MAPK signaling - RTK signaling",-1.11472135448771,0.264969847124143,0.551423735907,"MSI","",""
"1568","Genome integrity - RTK signaling",-0.57592421472273,0.564666407557207,0.758360117126249,"MSI","",""
"1569","Hormone-related - RTK signaling",0.985654220748108,0.324302821258306,0.599311613685349,"MSI","",""
"1570","IGF1R signaling - RTK signaling",0.854109539573269,0.393044298728546,0.653188726663986,"MSI","",""
"1571","Metabolism - RTK signaling",0.788523376598487,0.43039063042265,0.671758348835352,"MSI","",""
"1572","Mitosis - RTK signaling",-0.106039510613235,0.915551003954934,0.97014808217243,"MSI","",""
"1573","Other - RTK signaling",-1.85215678537784,0.0640033122408635,0.273791946808138,"MSI",".",""
"1574","Other, kinases - RTK signaling",0.558813417171569,0.576289064624335,0.769495803053303,"MSI","",""
"1575","PI3K/MTOR signaling - RTK signaling",-0.1368753569404,0.891129317795114,0.957445918189169,"MSI","",""
"1576","Protein stability and degradation - RTK signaling",-1.09954331531271,0.271531151379893,0.545423443206568,"MSI","",""
"1577","ABL signaling - Unclassified",0.909099427519038,0.363297644772904,0.640624091164434,"MSI","",""
"1578","Apoptosis regulation - Unclassified",1.04336710859964,0.296778300925848,0.57609905473841,"MSI","",""
"1579","Cell cycle - Unclassified",1.51283035141549,0.130322757073098,0.418118845609522,"MSI","",""
"1580","Chromatin histone acetylation - Unclassified",1.28135048697254,0.200070587001974,0.49694952255329,"MSI","",""
"1581","Chromatin histone methylation - Unclassified",1.89612166311114,0.0579439586576104,0.262452048037412,"MSI",".",""
"1582","Chromatin other - Unclassified",2.30194494389801,0.021338277205225,0.159004581755064,"MSI","*",""
"1583","Cytoskeleton - Unclassified",1.9740444711842,0.0483766864769435,0.237766267578169,"MSI","*",""
"1584","DNA replication - Unclassified",-0.183701136946327,0.854247916934797,0.967310141234991,"MSI","",""
"1585","EGFR signaling - Unclassified",3.5391516420866,0.000401415189782878,0.0115908636049806,"MSI","***","*"
"1586","ERK MAPK signaling - Unclassified",0.954761339493962,0.339698402276086,0.617876621462802,"MSI","",""
"1587","Genome integrity - Unclassified",1.46196146814232,0.143751769100516,0.41508323327774,"MSI","",""
"1588","Hormone-related - Unclassified",2.49699069256187,0.0125252244162874,0.137777468579161,"MSI","*",""
"1589","IGF1R signaling - Unclassified",2.66050212901559,0.00780242339780474,0.100131100271827,"MSI","**",""
"1590","Metabolism - Unclassified",2.29985984841225,0.0214561614818442,0.154886665697062,"MSI","*",""
"1591","Mitosis - Unclassified",1.8450874846703,0.0650248134788644,0.27310421661123,"MSI",".",""
"1592","Other - Unclassified",0.0989702099056863,0.921161923001019,0.971636548918883,"MSI","",""
"1593","Other, kinases - Unclassified",2.55812364305207,0.010523866675674,0.121550660104034,"MSI","*",""
"1594","PI3K/MTOR signaling - Unclassified",2.01711052333222,0.0436839806962125,0.229340898655116,"MSI","*",""
"1595","Protein stability and degradation - Unclassified",0.706849274129602,0.479660149867793,0.701275282401647,"MSI","",""
"1596","RTK signaling - Unclassified",1.68972554392514,0.0910804739991632,0.323685992212411,"MSI",".",""
"1597","ABL signaling - WNT signaling",0.0134130550202969,0.989298251379081,0.993599548124207,"MSI","",""
"1598","Apoptosis regulation - WNT signaling",-0.588080359574072,0.556478355416747,0.756155882948639,"MSI","",""
"1599","Cell cycle - WNT signaling",0.0542082164863655,0.956769274502263,0.973628644978074,"MSI","",""
"1600","Chromatin histone acetylation - WNT signaling",0.155845616146121,0.876154713401603,0.963770184741764,"MSI","",""
"1601","Chromatin histone methylation - WNT signaling",1.03280523656286,0.301695052661133,0.575963282353072,"MSI","",""
"1602","Chromatin other - WNT signaling",1.1060882159991,0.268688338672392,0.544447423099321,"MSI","",""
"1603","Cytoskeleton - WNT signaling",1.11328356668464,0.265586661969609,0.547772490312318,"MSI","",""
"1604","DNA replication - WNT signaling",-2.01549655243736,0.0438526469305447,0.225110254243463,"MSI","*",""
"1605","EGFR signaling - WNT signaling",2.24560163176903,0.024729535878423,0.168015376115168,"MSI","*",""
"1606","ERK MAPK signaling - WNT signaling",-0.662701079923401,0.50752201801214,0.714863330248808,"MSI","",""
"1607","Genome integrity - WNT signaling",-0.0734663279967451,0.94143503800957,0.979601323334283,"MSI","",""
"1608","Hormone-related - WNT signaling",1.43724290445867,0.150648985866386,0.424389216282136,"MSI","",""
"1609","IGF1R signaling - WNT signaling",1.41032549115603,0.15844359490488,0.43571988598842,"MSI","",""
"1610","Metabolism - WNT signaling",1.22944874959717,0.218903602038865,0.515987061948754,"MSI","",""
"1611","Mitosis - WNT signaling",0.418177670037678,0.675817220772393,0.853080754089742,"MSI","",""
"1612","Other - WNT signaling",-1.49459796883837,0.135019396572287,0.415859741442643,"MSI","",""
"1613","Other, kinases - WNT signaling",1.1655253522576,0.243806404182796,0.541531532367556,"MSI","",""
"1614","PI3K/MTOR signaling - WNT signaling",0.449905636830363,0.65277848295422,0.847145109901263,"MSI","",""
"1615","Protein stability and degradation - WNT signaling",-0.699860770047353,0.484014258883841,0.698795586263545,"MSI","",""
"1616","RTK signaling - WNT signaling",0.451598147360579,0.651558504905644,0.855170537688658,"MSI","",""
"1617","Unclassified - WNT signaling",-1.35479444208174,0.175483057887114,0.47135565548748,"MSI","",""
"1618","ABL signaling - Apoptosis regulation",-1.31830922480732,0.187400154143093,0.698216703339588,"MSS_TP53neg","",""
"1619","ABL signaling - Cell cycle",-1.38838309726064,0.165020420579068,0.719239946297446,"MSS_TP53neg","",""
"1620","Apoptosis regulation - Cell cycle",-0.226512904603742,0.820802523616005,0.929438151741653,"MSS_TP53neg","",""
"1621","ABL signaling - Chromatin histone acetylation",-1.31014951594195,0.190145260269249,0.686305548784319,"MSS_TP53neg","",""
"1622","Apoptosis regulation - Chromatin histone acetylation",-0.286529144285076,0.774472874829185,0.917452482489957,"MSS_TP53neg","",""
"1623","Cell cycle - Chromatin histone acetylation",-0.128566073994304,0.897701012492911,0.964506669236569,"MSS_TP53neg","",""
"1624","ABL signaling - Chromatin histone methylation",-1.29368202948147,0.195775275117941,0.655421573220932,"MSS_TP53neg","",""
"1625","Apoptosis regulation - Chromatin histone methylation",-0.426091267887832,0.670041342800012,0.879429262425016,"MSS_TP53neg","",""
"1626","Cell cycle - Chromatin histone methylation",-0.305444281397341,0.760027800411673,0.919195926152337,"MSS_TP53neg","",""
"1627","Chromatin histone acetylation - Chromatin histone methylation",-0.183665819991863,0.854275624402866,0.953322073608996,"MSS_TP53neg","",""
"1628","ABL signaling - Chromatin other",-1.87880548353934,0.0602710580394462,0.556904576284483,"MSS_TP53neg",".",""
"1629","Apoptosis regulation - Chromatin other",-1.19524005017164,0.231993254894206,0.687056947186688,"MSS_TP53neg","",""
"1630","Cell cycle - Chromatin other",-0.947286294811569,0.3434929126027,0.72795286982774,"MSS_TP53neg","",""
"1631","Chromatin histone acetylation - Chromatin other",-0.618771816358535,0.536066691386654,0.836698687231871,"MSS_TP53neg","",""
"1632","Chromatin histone methylation - Chromatin other",-0.29437505272045,0.768471327851922,0.919776563387534,"MSS_TP53neg","",""
"1633","ABL signaling - Cytoskeleton",-0.530197553066177,0.595974967418427,0.844602561188077,"MSS_TP53neg","",""
"1634","Apoptosis regulation - Cytoskeleton",0.603390990096192,0.546248614622391,0.830154144590608,"MSS_TP53neg","",""
"1635","Cell cycle - Cytoskeleton",0.69419154863032,0.487562091965215,0.822093746306312,"MSS_TP53neg","",""
"1636","Chromatin histone acetylation - Cytoskeleton",0.697930115969079,0.485220899313965,0.82416196868769,"MSS_TP53neg","",""
"1637","Chromatin histone methylation - Cytoskeleton",0.763484476415295,0.445174516824871,0.797172971988723,"MSS_TP53neg","",""
"1638","Chromatin other - Cytoskeleton",1.22944874959717,0.218903602038865,0.692694959876409,"MSS_TP53neg","",""
"1639","ABL signaling - DNA replication",-0.88927688855414,0.373854289173618,0.750959485209615,"MSS_TP53neg","",""
"1640","Apoptosis regulation - DNA replication",1.09316171364475,0.274322803792463,0.704095196400656,"MSS_TP53neg","",""
"1641","Cell cycle - DNA replication",1.16863762740274,0.242549661491274,0.683280143957126,"MSS_TP53neg","",""
"1642","Chromatin histone acetylation - DNA replication",0.897569084690522,0.369415327016723,0.75517646496339,"MSS_TP53neg","",""
"1643","Chromatin histone methylation - DNA replication",0.873714543004443,0.382273729012083,0.754745567536677,"MSS_TP53neg","",""
"1644","Chromatin other - DNA replication",1.94627152281043,0.0516221324284261,0.596235629548322,"MSS_TP53neg",".",""
"1645","Cytoskeleton - DNA replication",-0.166739416603901,0.867575089695988,0.945329460942326,"MSS_TP53neg","",""
"1646","ABL signaling - EGFR signaling",-0.340672925850247,0.733349822754598,0.905902722226268,"MSS_TP53neg","",""
"1647","Apoptosis regulation - EGFR signaling",2.06665702792871,0.0387664830534935,0.995006398373001,"MSS_TP53neg","*",""
"1648","Cell cycle - EGFR signaling",2.04086139768861,0.0412646057196694,0.866556720113058,"MSS_TP53neg","*",""
"1649","Chromatin histone acetylation - EGFR signaling",1.54705587503759,0.121849772769571,0.703682437744273,"MSS_TP53neg","",""
"1650","Chromatin histone methylation - EGFR signaling",1.3707075369504,0.17046614436885,0.703172845521507,"MSS_TP53neg","",""
"1651","Chromatin other - EGFR signaling",2.61607466409209,0.0088947105247348,1,"MSS_TP53neg","**",""
"1652","Cytoskeleton - EGFR signaling",0.360712509723791,0.718314372055302,0.901796847525949,"MSS_TP53neg","",""
"1653","DNA replication - EGFR signaling",1.19164451076302,0.233400664226705,0.673944417954612,"MSS_TP53neg","",""
"1654","ABL signaling - ERK MAPK signaling",-1.60603559264344,0.10826608982716,0.641268378207022,"MSS_TP53neg","",""
"1655","Apoptosis regulation - ERK MAPK signaling",-0.67524959754931,0.499517200401319,0.818357966614927,"MSS_TP53neg","",""
"1656","Cell cycle - ERK MAPK signaling",-0.366732536902834,0.713818534080932,0.906000447102722,"MSS_TP53neg","",""
"1657","Chromatin histone acetylation - ERK MAPK signaling",-0.112968141162555,0.910055813159502,0.96432519651305,"MSS_TP53neg","",""
"1658","Chromatin histone methylation - ERK MAPK signaling",0.129620982870829,0.89686630137248,0.968112689799265,"MSS_TP53neg","",""
"1659","Chromatin other - ERK MAPK signaling",0.714821317003332,0.474719461293534,0.818359668349302,"MSS_TP53neg","",""
"1660","Cytoskeleton - ERK MAPK signaling",-0.894700930547431,0.370946981129767,0.751655724920843,"MSS_TP53neg","",""
"1661","DNA replication - ERK MAPK signaling",-1.77585852840081,0.0757562379363113,0.530293665554179,"MSS_TP53neg",".",""
"1662","EGFR signaling - ERK MAPK signaling",-2.63658804578322,0.00837444642223405,1,"MSS_TP53neg","**",""
"1663","ABL signaling - Genome integrity",-1.37851363797206,0.168044760114595,0.705787992481298,"MSS_TP53neg","",""
"1664","Apoptosis regulation - Genome integrity",-0.16755883151595,0.866930360892279,0.949103854815718,"MSS_TP53neg","",""
"1665","Cell cycle - Genome integrity",0.069419154863032,0.944655982322465,0.969846808517731,"MSS_TP53neg","",""
"1666","Chromatin histone acetylation - Genome integrity",0.180204781064324,0.856991805132463,0.951755322046149,"MSS_TP53neg","",""
"1667","Chromatin histone methylation - Genome integrity",0.346395734669902,0.729045330175989,0.905427264895986,"MSS_TP53neg","",""
"1668","Chromatin other - Genome integrity",1.04478559465726,0.296122074188036,0.712543741014961,"MSS_TP53neg","",""
"1669","Cytoskeleton - Genome integrity",-0.671583567217157,0.501848842581986,0.816387905890414,"MSS_TP53neg","",""
"1670","DNA replication - Genome integrity",-1.2001291866911,0.230089171824524,0.690267515473573,"MSS_TP53neg","",""
"1671","EGFR signaling - Genome integrity",-2.1214213059291,0.0338863638606463,1,"MSS_TP53neg","*",""
"1672","ERK MAPK signaling - Genome integrity",0.474932362592029,0.634835183617312,0.872898377473803,"MSS_TP53neg","",""
"1673","ABL signaling - Hormone-related",0.122443879994575,0.902547488719084,0.96522439765791,"MSS_TP53neg","",""
"1674","Apoptosis regulation - Hormone-related",1.97859990175235,0.0478610707363523,0.650347490593963,"MSS_TP53neg","*",""
"1675","Cell cycle - Hormone-related",2.02032401991049,0.043349788869635,0.667586748592379,"MSS_TP53neg","*",""
"1676","Chromatin histone acetylation - Hormone-related",1.75456141446273,0.0793343563548118,0.523606751941758,"MSS_TP53neg",".",""
"1677","Chromatin histone methylation - Hormone-related",1.61625921592839,0.106038280654484,0.644601127136466,"MSS_TP53neg","",""
"1678","Chromatin other - Hormone-related",2.54079754681735,0.0110599941032024,0.638714659459936,"MSS_TP53neg","*",""
"1679","Cytoskeleton - Hormone-related",0.734663279967451,0.462544588795294,0.809453030391765,"MSS_TP53neg","",""
"1680","DNA replication - Hormone-related",1.4124183566196,0.15782681458448,0.744040697326832,"MSS_TP53neg","",""
"1681","EGFR signaling - Hormone-related",0.641266683953406,0.521349431005568,0.836331378904766,"MSS_TP53neg","",""
"1682","ERK MAPK signaling - Hormone-related",2.35741064388275,0.0184028837153948,0.708511023042698,"MSS_TP53neg","*",""
"1683","Genome integrity - Hormone-related",2.03915936467524,0.0414341249810913,0.797606905886007,"MSS_TP53neg","*",""
"1684","ABL signaling - IGF1R signaling",-0.791370246197516,0.428727967408649,0.779812287176362,"MSS_TP53neg","",""
"1685","Apoptosis regulation - IGF1R signaling",0.841563273183586,0.400032454195352,0.770062474326053,"MSS_TP53neg","",""
"1686","Cell cycle - IGF1R signaling",0.952515803974711,0.340835454786457,0.729009167182144,"MSS_TP53neg","",""
"1687","Chromatin histone acetylation - IGF1R signaling",0.831176619445977,0.40587386089257,0.774850098067633,"MSS_TP53neg","",""
"1688","Chromatin histone methylation - IGF1R signaling",0.845022466278703,0.398098295549395,0.772779044301767,"MSS_TP53neg","",""
"1689","Chromatin other - IGF1R signaling",1.682039476401,0.0925611852397293,0.59393427195493,"MSS_TP53neg",".",""
"1690","Cytoskeleton - IGF1R signaling",-0.120717495182672,0.903914801187286,0.962231885134852,"MSS_TP53neg","",""
"1691","DNA replication - IGF1R signaling",0.0665779641946275,0.946917688839247,0.967867195229495,"MSS_TP53neg","",""
"1692","EGFR signaling - IGF1R signaling",-0.830564987092656,0.406219421092756,0.769153166167432,"MSS_TP53neg","",""
"1693","ERK MAPK signaling - IGF1R signaling",1.34481181490732,0.178686013834768,0.699601172810703,"MSS_TP53neg","",""
"1694","Genome integrity - IGF1R signaling",0.942817875958229,0.345774066609744,0.719583868350007,"MSS_TP53neg","",""
"1695","Hormone-related - IGF1R signaling",-1.19481639045359,0.232158775055537,0.678844013137078,"MSS_TP53neg","",""
"1696","ABL signaling - Metabolism",-0.24488775998915,0.806543339301529,0.936238750646498,"MSS_TP53neg","",""
"1697","Apoptosis regulation - Metabolism",1.39779758225557,0.162173860617732,0.749243236053921,"MSS_TP53neg","",""
"1698","Cell cycle - Metabolism",1.4693265599349,0.141744236175834,0.711802577317777,"MSS_TP53neg","",""
"1699","Chromatin histone acetylation - Metabolism",1.3046738722928,0.19200392193617,0.672013726776594,"MSS_TP53neg","",""
"1700","Chromatin histone methylation - Metabolism",1.24892757594467,0.211691564500999,0.67917710277404,"MSS_TP53neg","",""
"1701","Chromatin other - Metabolism",2.04797043644329,0.0405628962627395,0.937002903669283,"MSS_TP53neg","*",""
"1702","Cytoskeleton - Metabolism",0.367331639983726,0.713371655901136,0.910435649243991,"MSS_TP53neg","",""
"1703","DNA replication - Metabolism",0.820113884488802,0.41215118776312,0.767797777203876,"MSS_TP53neg","",""
"1704","EGFR signaling - Metabolism",0.0801583354941758,0.936111326944775,0.969693796072838,"MSS_TP53neg","",""
"1705","ERK MAPK signaling - Metabolism",1.78191256626219,0.074763490983074,0.539698950534065,"MSS_TP53neg",".",""
"1706","Genome integrity - Metabolism",1.47009163499843,0.141536937587151,0.743068922332544,"MSS_TP53neg","",""
"1707","Hormone-related - Metabolism",-0.44988754216993,0.652791530787239,0.871646494866198,"MSS_TP53neg","",""
"1708","IGF1R signaling - Metabolism",0.675331003299857,0.499465490665974,0.824118059598858,"MSS_TP53neg","",""
"1709","ABL signaling - Mitosis",-1.30045216776747,0.193446040008684,0.666955749880688,"MSS_TP53neg","",""
"1710","Apoptosis regulation - Mitosis",-0.0425921700964302,0.966026637185736,0.974463551047621,"MSS_TP53neg","",""
"1711","Cell cycle - Mitosis",0.164503705932017,0.86933462958037,0.942799527854768,"MSS_TP53neg","",""
"1712","Chromatin histone acetylation - Mitosis",0.244887759989151,0.806543339301529,0.940967229185117,"MSS_TP53neg","",""
"1713","Chromatin histone methylation - Mitosis",0.393375210890515,0.69404237579243,0.900695442741862,"MSS_TP53neg","",""
"1714","Chromatin other - Mitosis",1.081603008255,0.27942896724281,0.701609689490099,"MSS_TP53neg","",""
"1715","Cytoskeleton - Mitosis",-0.606260619137146,0.544341704738279,0.838286225296949,"MSS_TP53neg","",""
"1716","DNA replication - Mitosis",-0.976201964757091,0.328964389794958,0.716894094741843,"MSS_TP53neg","",""
"1717","EGFR signaling - Mitosis",-1.87014783423416,0.0614632914555259,0.546077704854865,"MSS_TP53neg",".",""
"1718","ERK MAPK signaling - Mitosis",0.546937317967157,0.584421796499788,0.843758968696569,"MSS_TP53neg","",""
"1719","Genome integrity - Mitosis",0.106442704123316,0.915231112519229,0.96099266814519,"MSS_TP53neg","",""
"1720","Hormone-related - Mitosis",-1.90400233391564,0.0569098802212012,0.571573144830325,"MSS_TP53neg",".",""
"1721","IGF1R signaling - Mitosis",-0.805379216368861,0.4206008814591,0.771101616008351,"MSS_TP53neg","",""
"1722","Metabolism - Mitosis",-1.35300487394006,0.176054073312873,0.701180878194375,"MSS_TP53neg","",""
"1723","ABL signaling - Other",-1.33284777337021,0.182581764466098,0.691416190027355,"MSS_TP53neg","",""
"1724","Apoptosis regulation - Other",-0.110352440704388,0.912129869508811,0.962109588386006,"MSS_TP53neg","",""
"1725","Cell cycle - Other",0.103897077430747,0.917251026429209,0.958755597760848,"MSS_TP53neg","",""
"1726","Chromatin histone acetylation - Other",0.202032401991049,0.839891393325054,0.946414204185792,"MSS_TP53neg","",""
"1727","Chromatin histone methylation - Other",0.360979605287767,0.71811469322685,0.906472645548646,"MSS_TP53neg","",""
"1728","Chromatin other - Other",1.03211790330216,0.302016887815725,0.697659010854326,"MSS_TP53neg","",""
"1729","Cytoskeleton - Other",-0.638656224739895,0.523046596151491,0.833267335937892,"MSS_TP53neg","",""
"1730","DNA replication - Other",-1.04709931415286,0.2950537756193,0.725078959234663,"MSS_TP53neg","",""
"1731","EGFR signaling - Other",-1.93304230498053,0.0532309865077978,0.585540851585776,"MSS_TP53neg",".",""
"1732","ERK MAPK signaling - Other",0.480546082838196,0.630839143513427,0.872597857195219,"MSS_TP53neg","",""
"1733","Genome integrity - Other",0.0416514929178192,0.96677652341813,0.970979899606904,"MSS_TP53neg","",""
"1734","Hormone-related - Other",-1.94685769191375,0.051551798090914,0.62676133468427,"MSS_TP53neg",".",""
"1735","IGF1R signaling - Other",-0.859587432855227,0.390016504914042,0.763506886738505,"MSS_TP53neg","",""
"1736","Metabolism - Other",-1.39586023193816,0.16275658819572,0.737191605357085,"MSS_TP53neg","",""
"1737","Mitosis - Other",-0.0606066285012694,0.951672494450252,0.968442053823825,"MSS_TP53neg","",""
"1738","ABL signaling - Other, kinases",-0.717417102672873,0.47311676982655,0.821729126540851,"MSS_TP53neg","",""
"1739","Apoptosis regulation - Other, kinases",1.24938416034226,0.211524599031188,0.688199751777527,"MSS_TP53neg","",""
"1740","Cell cycle - Other, kinases",1.31693320379152,0.187861015459077,0.68882372334995,"MSS_TP53neg","",""
"1741","Chromatin histone acetylation - Other, kinases",1.04473030594076,0.296147633913949,0.705258798289921,"MSS_TP53neg","",""
"1742","Chromatin histone methylation - Other, kinases",0.993963360127779,0.320240705716621,0.725251010005289,"MSS_TP53neg","",""
"1743","Chromatin other - Other, kinases",2.03242509504622,0.0421106397145832,0.748273674928362,"MSS_TP53neg","*",""
"1744","Cytoskeleton - Other, kinases",-0.0160316670988351,0.98720912824652,0.98720912824652,"MSS_TP53neg","",""
"1745","DNA replication - Other, kinases",0.332535606838293,0.739484857557261,0.908622351573018,"MSS_TP53neg","",""
"1746","EGFR signaling - Other, kinases",-0.753488353645251,0.451156507210982,0.801670408967207,"MSS_TP53neg","",""
"1747","ERK MAPK signaling - Other, kinases",1.83739295917175,0.0661519054829582,0.545753220234405,"MSS_TP53neg",".",""
"1748","Genome integrity - Other, kinases",1.34322188053462,0.179200138671066,0.689920533883603,"MSS_TP53neg","",""
"1749","Hormone-related - Other, kinases",-1.14359225305024,0.252792775958501,0.687001544075457,"MSS_TP53neg","",""
"1750","IGF1R signaling - Other, kinases",0.187987960041548,0.850886089413168,0.954148964341951,"MSS_TP53neg","",""
"1751","Metabolism - Other, kinases",-0.58248390459101,0.560240779907093,0.82958730870858,"MSS_TP53neg","",""
"1752","Mitosis - Other, kinases",1.14621964033706,0.25170428330909,0.692186779099998,"MSS_TP53neg","",""
"1753","Other - Other, kinases",1.20911411108344,0.226619008669497,0.697986546702051,"MSS_TP53neg","",""
"1754","ABL signaling - PI3K/MTOR signaling",-1.17829187733424,0.238680264902058,0.680680755461424,"MSS_TP53neg","",""
"1755","Apoptosis regulation - PI3K/MTOR signaling",0.380110922004923,0.703863078622246,0.908337269059993,"MSS_TP53neg","",""
"1756","Cell cycle - PI3K/MTOR signaling",0.560946061153317,0.574834308358047,0.840422311586765,"MSS_TP53neg","",""
"1757","Chromatin histone acetylation - PI3K/MTOR signaling",0.502699436603321,0.615175605864136,0.861245848209791,"MSS_TP53neg","",""
"1758","Chromatin histone methylation - PI3K/MTOR signaling",0.584699554224347,0.558749753856025,0.83271737510156,"MSS_TP53neg","",""
"1759","Chromatin other - PI3K/MTOR signaling",1.47801372275116,0.139404105232312,0.74889182113172,"MSS_TP53neg","",""
"1760","Cytoskeleton - PI3K/MTOR signaling",-0.455754405383997,0.648566594396184,0.871040019218131,"MSS_TP53neg","",""
"1761","DNA replication - PI3K/MTOR signaling",-0.764661785482256,0.444472967359942,0.802134808282395,"MSS_TP53neg","",""
"1762","EGFR signaling - PI3K/MTOR signaling",-1.8314064604942,0.067039897740053,0.534007461308698,"MSS_TP53neg",".",""
"1763","ERK MAPK signaling - PI3K/MTOR signaling",1.08419591913685,0.278277940678607,0.706397849414925,"MSS_TP53neg","",""
"1764","Genome integrity - PI3K/MTOR signaling",0.532677660403003,0.594256732869339,0.847366082054428,"MSS_TP53neg","",""
"1765","Hormone-related - PI3K/MTOR signaling",-1.8072880047068,0.0707173853535292,0.544523867222175,"MSS_TP53neg",".",""
"1766","IGF1R signaling - PI3K/MTOR signaling",-0.591131621485633,0.554432233959983,0.831648350939975,"MSS_TP53neg","",""
"1767","Metabolism - PI3K/MTOR signaling",-1.214983532576,0.224372372137379,0.700405648158576,"MSS_TP53neg","",""
"1768","Mitosis - PI3K/MTOR signaling",0.368510398507665,0.712492692970711,0.914365622645746,"MSS_TP53neg","",""
"1769","Other - PI3K/MTOR signaling",0.439407747903432,0.660366113477936,0.876692943755191,"MSS_TP53neg","",""
"1770","Other, kinases - PI3K/MTOR signaling",-0.972297556569471,0.330902539071009,0.714378378742084,"MSS_TP53neg","",""
"1771","ABL signaling - Protein stability and degradation",-0.94562037893093,0.344342246171707,0.723118716960584,"MSS_TP53neg","",""
"1772","Apoptosis regulation - Protein stability and degradation",0.550057922532645,0.582279645856254,0.845953447753425,"MSS_TP53neg","",""
"1773","Cell cycle - Protein stability and degradation",0.685346737006194,0.49312514593917,0.819510134618332,"MSS_TP53neg","",""
"1774","Chromatin histone acetylation - Protein stability and degradation",0.632040554370379,0.527360377683532,0.834385255102026,"MSS_TP53neg","",""
"1775","Chromatin histone methylation - Protein stability and degradation",0.690772333545289,0.489708624556213,0.819729654148443,"MSS_TP53neg","",""
"1776","Chromatin other - Protein stability and degradation",1.45624040272071,0.145326174170692,0.714262685817654,"MSS_TP53neg","",""
"1777","Cytoskeleton - Protein stability and degradation",-0.274967627916086,0.783341109172312,0.923223450095939,"MSS_TP53neg","",""
"1778","DNA replication - Protein stability and degradation",-0.235040388747701,0.814177385466622,0.931064237835593,"MSS_TP53neg","",""
"1779","EGFR signaling - Protein stability and degradation",-1.10571100133529,0.268851626768569,0.697805907680218,"MSS_TP53neg","",""
"1780","ERK MAPK signaling - Protein stability and degradation",1.05782620079823,0.290134685412986,0.720657121832256,"MSS_TP53neg","",""
"1781","Genome integrity - Protein stability and degradation",0.661196951970706,0.508486015723364,0.821400486937742,"MSS_TP53neg","",""
"1782","Hormone-related - Protein stability and degradation",-1.39395245552919,0.163331962386636,0.725570832909866,"MSS_TP53neg","",""
"1783","IGF1R signaling - Protein stability and degradation",-0.243890874410441,0.807315336975499,0.932449214206701,"MSS_TP53neg","",""
"1784","Metabolism - Protein stability and degradation",-0.874467068375455,0.381863946735807,0.760435962896305,"MSS_TP53neg","",""
"1785","Mitosis - Protein stability and degradation",0.538210149400344,0.590431973886737,0.847141527750535,"MSS_TP53neg","",""
"1786","Other - Protein stability and degradation",0.59241836588671,0.553570470893286,0.835782867819275,"MSS_TP53neg","",""
"1787","Other, kinases - Protein stability and degradation",-0.463133974284177,0.643268338989815,0.874088154744984,"MSS_TP53neg","",""
"1788","PI3K/MTOR signaling - Protein stability and degradation",0.289513268543305,0.772188627617116,0.919461716389453,"MSS_TP53neg","",""
"1789","ABL signaling - RTK signaling",-0.606066285012692,0.544470738043322,0.832932056211969,"MSS_TP53neg","",""
